graph,"metric dimension",time
"FUxuo",3,0.010420406004413962
"FUxv_",3,0.012202910998894367
"FUxvo",3,0.011693142005242407
"FUxvO",3,0.012906804993690457
"FUxvw",3,0.011797649996879045
"FUZ~o",3,0.011737803004507441
"FUz^o",3,0.012480222001613583
"FUzro",3,0.011401778996514622
"FUZuw",3,0.012810775995603763
"FUZv_",3,0.011908145999768749
"FUZvg",3,0.01373996600159444
"FUZvo",3,0.01156079099746421
"FUzvo",3,0.013214539001637604
"FUzvW",3,0.012776383002346847
"FUzvw",3,0.01347067899769172
"FUZvw",3,0.013963552002678625
"FUZvW",3,0.016057009001087863
"FUZ~w",3,0.01358747499762103
"FUz^w",3,0.01371701999596553
"FUz]w",3,0.01408328100660583
"FUz~w",3,0.014856714995403308
"F?`v?",2,0.0064122010007849894
"F?`v_",3,0.01357845299935434
"F?~v_",5,0.026923454999632668
"F?`vG",2,0.0073318959985044785
"F?`vg",3,0.013197585998568684
"F?`vO",2,0.0069272349937818944
"F]~vo",3,0.013187313998059835
"F?`vo",3,0.013606260996311903
"F?~vo",4,0.021267358999466524
"F?`vW",2,0.007280044002982322
"F]~vw",3,0.01302687700081151
"F?`vw",3,0.013580384002125356
"F?~vW",4,0.020477222999033984
"F?~vw",4,0.022436753002693877
"FV~~w",5,0.026702189003117383
"F]~~w",4,0.014754870004253462
"F^~~w",5,0.016914292995352298
"F?~~w",5,0.027481137003633194
"F~~~w",6,0.019588341005146503
"F]y~w",4,0.019384685998375062
"F?zcw",3,0.012366636998194735
"F?zew",3,0.01214662499842234
"F?zf_",4,0.01930663199891569
"F?zfo",3,0.013829158000589814
"F?zfw",3,0.013761319998593535
"F]zlw",4,0.019488210004055873
"F?zmw",3,0.013073428999632597
"F?zno",3,0.014145648005069233
"F]zno",3,0.02525509599945508
"F?znw",4,0.01987129500048468
"F]znw",4,0.020488679998379666
"F]znW",4,0.02202297400071984
"F?z^o",3,0.013795312006550375
"F?zPw",3,0.012198365999211092
"F?zTo",3,0.011316169999190606
"F?zTW",2,0.007410075995721854
"F?zTw",3,0.014300308997917455
"F?zUo",2,0.008783621997281443
"F?zuo",3,0.013222180001321249
"F?zUW",2,0.007055477995891124
"F?zV_",3,0.013429289996565785
"F?zv_",4,0.018967627998790704
"F?zvg",4,0.020435460995940957
"F?zVO",3,0.012495591006882023
"F?zVo",3,0.013046754997048993
"F?zvO",3,0.013961472999653779
"F?zvo",3,0.014091240002017003
"F?zVW",2,0.007237785997858737
"F?zVw",3,0.013955449001514353
"F?zvw",3,0.016025154996896163
"F?z\\w",3,0.01212125700112665
"F?z^w",3,0.013496112005668692
"F]z~w",4,0.020145356000284664
"F?z~w",4,0.020304679004766513
