('G?o}^g', 3, 0.019609816001320723)
('G?o}^s', 3, 0.018677482003113255)
('G?o}^w', 3, 0.019480165996355936)
('G?o}^{', 3, 0.020586304999596905)
('G?o~?{', 3, 0.01752660900092451)
('G?o~@[', 3, 0.017748466998455115)
('G?o~@k', 3, 0.019794193998677656)
('G?o~@s', 3, 0.01839169800223317)
('G?o~@{', 3, 0.01789423199807061)
('G?o~C[', 3, 0.01619635299721267)
('G?o~Ck', 3, 0.013959256000816822)
('G?o~Cs', 3, 0.015247220995661337)
('G?o~C{', 3, 0.014403627006686293)
('G?o~DK', 3, 0.014586493001843337)
('G?o~DS', 3, 0.014933630998712033)
('G?o~D[', 3, 0.013981258998683188)
('G?o~Dc', 3, 0.019585310998081695)
('G?o~Dg', 2, 0.008856717002345249)
('G?o~Dk', 3, 0.014440004997595679)
('G?o~Ds', 3, 0.015921270998660475)
('G?o~Dw', 2, 0.009189147000142839)
('G?o~D{', 3, 0.0159925240004668)
('G?o~EK', 3, 0.017180447997816373)
('G?o~ES', 3, 0.014952044999517966)
('G?o~EW', 3, 0.017170584003906697)
('G?o~E[', 3, 0.01612803799798712)
('G?o~Ec', 3, 0.016197195000131615)
('G?o~Eg', 3, 0.018442397995386273)
('G?o~Ek', 3, 0.018052086998068262)
('G?o~Es', 3, 0.016665006995026488)
('G?o~Ew', 3, 0.019015846999536734)
('G?o~E{', 3, 0.019595960999140516)
('G?o~F?', 3, 0.017623195999476593)
('G?o~FC', 3, 0.01911427199956961)
('G?o~FG', 3, 0.017458959999203216)
('G?o~FK', 3, 0.018268671999976505)
('G?o~FS', 3, 0.017619990998355206)
('G?o~FW', 3, 0.018497536999348085)
('G?o~F[', 3, 0.017648189001192804)
('G?o~F_', 3, 0.019193632004316896)
('G?o~Fc', 3, 0.019211370003176853)
('G?o~Fg', 3, 0.018296412999916356)
('G?o~Fk', 3, 0.018078197004797403)
('G?o~Fo', 3, 0.018370234000030905)
('G?o~Fs', 3, 0.01773681900522206)
('G?o~Fw', 3, 0.01705425600084709)
('G?o~F{', 3, 0.017925068001204636)
('G?o~P{', 3, 0.017096345000027213)
('G?o~Tk', 3, 0.01618984100059606)
('G?o~Ts', 3, 0.016205647996685002)
('G?o~Tw', 2, 0.009281181002734229)
('G?o~T{', 3, 0.016865047997271176)
('G?o~Uk', 3, 0.017751010003848933)
('G?o~Us', 3, 0.016966725001111627)
('G?o~U{', 3, 0.018155552999814972)
('G?o~VK', 3, 0.016895815002499148)
('G?o~VS', 3, 0.017481921997386962)
('G?o~VW', 3, 0.01621557599719381)
('G?o~V[', 3, 0.01682688899745699)
('G?o~Vg', 3, 0.017277911996643525)
('G?o~Vk', 3, 0.017576935999386478)
('G?o~Vs', 3, 0.017996230999415275)
('G?o~Vw', 3, 0.01765054799761856)
('G?o~V{', 3, 0.018358426001213957)
('G?o~\\{', 3, 0.01818251000076998)
('G?o~]{', 3, 0.018922472001577262)
('G?o~^[', 3, 0.01939438599947607)
('G?o~^w', 3, 0.018906091005192138)
('G?o~^{', 3, 0.01926730699779)
('G?o~dW', 3, 0.016806253006507177)
('G?o~d[', 3, 0.017316563993517775)
('G?o~do', 3, 0.018453648997819982)
('G?o~ds', 3, 0.017969615997571964)
('G?o~eW', 3, 0.01748881499952404)
('G?o~e[', 3, 0.018611724000948016)
('G?o~fO', 3, 0.01916189400071744)
('G?o~fS', 3, 0.02410074699582765)
('G?o~fW', 3, 0.01814355199894635)
('G?o~f[', 3, 0.019188701997336466)
('G?o~f_', 4, 0.03268339300120715)
('G?o~fc', 4, 0.030738533001567703)
('G?o~fo', 3, 0.020879090996459126)
('G?o~fs', 3, 0.018764683001791127)
('G?o~fw', 3, 0.019983685000624973)
('G?o~f{', 3, 0.019723849996807985)
('G?o~t{', 3, 0.019235221996495966)
('G?o~v[', 3, 0.018722360997344367)
('G?o~vg', 3, 0.03408112900069682)
('G?o~vk', 3, 0.01857285500591388)
('G?o~vs', 4, 0.03399278299912112)
('G?o~vw', 3, 0.020153186000243295)
('G?o~v{', 3, 0.020185575995128602)
('G?o~~w', 4, 0.03282423200289486)
('G?o~~{', 4, 0.031805327998881694)
('G?q`qg', 2, 0.010215308997430839)
('G?q`qw', 2, 0.009147205993940588)
('G?q`q{', 2, 0.009907964005833492)
('G?q`r[', 3, 0.013732288003666326)
('G?q`rw', 3, 0.016351295002095867)
('G?q`sw', 3, 0.016596523993939627)
('G?q`tS', 2, 0.00921688300149981)
('G?q`t[', 2, 0.008718732999113854)
('G?q`to', 2, 0.008977960998890921)
('G?q`tw', 3, 0.01677558000665158)
('G?q`uW', 2, 0.009732013997563627)
('G?q`u[', 2, 0.009468791002291255)
('G?q`ug', 3, 0.019442085998889524)
('G?q`uo', 2, 0.011032914000679739)
('G?q`us', 2, 0.009269411995774135)
('G?q`uw', 3, 0.014782253005250823)
('G?q`u{', 3, 0.01601307199598523)
('G?q`v?', 2, 0.009100023002247326)
('G?q`vG', 3, 0.015723962998890784)
('G?q`vS', 2, 0.009120782997342758)
('G?q`vW', 3, 0.014936747000319883)
('G?q`v[', 3, 0.016981938999379054)
('G?q`v_', 2, 0.011180047004017979)
('G?q`vg', 3, 0.018696560997341294)
('G?q`vo', 2, 0.0093629749972024)
('G?q`vs', 3, 0.017219970002770424)
('G?q`vw', 3, 0.01735365100466879)
('G?q`v{', 3, 0.018583352997666225)
('G?qa_[', 2, 0.010804555000504479)
('G?qa_w', 2, 0.0073435880040051416)
('G?qa`K', 2, 0.009845918000792153)
('G?qa`W', 2, 0.008011575999262277)
('G?qa`[', 2, 0.010482450001291)
('G?qa`_', 2, 0.005734843005484436)
('G?qa`g', 2, 0.008287401993584353)
('G?qa`k', 2, 0.009572904004016891)
('G?qa`o', 2, 0.007025801001873333)
('G?qa`w', 2, 0.008955120996688493)
('G?qa`{', 2, 0.01731987400125945)
('G?qaaW', 2, 0.009055406000697985)
('G?qaag', 2, 0.010113850999914575)
('G?qaaw', 2, 0.009469705997616984)
('G?qabG', 2, 0.01127343499683775)
('G?qabK', 2, 0.007937198999570683)
('G?qabW', 2, 0.007888018000812735)
('G?qab[', 2, 0.009548019006615505)
('G?qabg', 2, 0.008293792998301797)
('G?qabw', 2, 0.010355143997003324)
('G?qacK', 2, 0.015201712005364243)
('G?qacW', 2, 0.007647049998922739)
('G?qac[', 2, 0.009796781996556092)
('G?qacg', 2, 0.008249621001596097)
('G?qacw', 2, 0.00906614799896488)
('G?qadK', 2, 0.009133553998253774)
('G?qadO', 2, 0.006322152003122028)
('G?qadW', 2, 0.008235512003011536)
('G?qad[', 2, 0.009174466002150439)
('G?qad_', 2, 0.011621831996308174)
('G?qadg', 2, 0.009296151998569258)
('G?qadk', 2, 0.013073497000732459)
('G?qado', 2, 0.008580900001106784)
('G?qadw', 2, 0.008783286997640971)
('G?qad{', 2, 0.006030253003700636)
('G?qaeG', 2, 0.007329069994739257)
('G?qaeK', 2, 0.01089293000404723)
('G?qaeO', 2, 0.012010254999040626)
('G?qaeW', 2, 0.007941438001580536)
('G?qae[', 2, 0.007367172001977451)
('G?qaeg', 2, 0.009966646000975743)
('G?qaew', 2, 0.008934744000725914)
('G?qaf?', 2, 0.008595733997935895)
('G?qafG', 2, 0.012052743004460353)
('G?qafK', 2, 0.010122518004209269)
('G?qafO', 2, 0.007731322999461554)
('G?qafW', 2, 0.008721912003238685)
('G?qaf[', 3, 0.01821360100439051)
('G?qaf_', 2, 0.008972105999419)
('G?qafg', 2, 0.008791134001512546)
('G?qafk', 2, 0.0090084969997406)
('G?qafo', 2, 0.009654576002503745)
('G?qafw', 3, 0.01803849400312174)
('G?qaf{', 3, 0.0184881450040848)
('G?qaxw', 2, 0.009134772000834346)
('G?qax{', 2, 0.008779855001193937)
('G?qay{', 3, 0.028706229997624177)
('G?qaz[', 3, 0.01720469100109767)
('G?qazk', 2, 0.013440957001876086)
('G?qazs', 3, 0.015832953999051824)
('G?qazw', 3, 0.01736321199859958)
('G?qaz{', 3, 0.014755770993360784)
('G?qa|w', 3, 0.019651091999548953)
('G?qa|{', 3, 0.01587531599943759)
('G?qa}W', 2, 0.01283137800055556)
('G?qa}w', 3, 0.018830754997907206)
('G?qa}{', 3, 0.01933069900405826)
('G?qa~K', 2, 0.00964504000148736)
('G?qa~S', 3, 0.017122667995863594)
('G?qa~W', 3, 0.01602429099875735)
('G?qa~[', 3, 0.02364414399926318)
('G?qa~_', 3, 0.016074316001322586)
('G?qa~c', 3, 0.020309626001107972)
('G?qa~g', 3, 0.01741574300103821)
('G?qa~k', 3, 0.01725298500241479)
('G?qa~o', 3, 0.01716426799976034)
('G?qa~s', 3, 0.01968349199887598)
('G?qa~w', 3, 0.01827140800014604)
('G?qa~{', 3, 0.01903565500106197)
('G?qb@o', 2, 0.007342572003835812)
('G?qbBw', 2, 0.009438665001653135)
('G?qbDo', 2, 0.008904784997866955)
('G?qbE_', 3, 0.018064479998429306)
('G?qbEo', 2, 0.00796601599722635)
('G?qbEw', 2, 0.008246587000030559)
('G?qbF_', 3, 0.017934917996171862)
('G?qbFo', 2, 0.008909536998544354)
('G?qbFw', 2, 0.009447659998841118)
('G?qbF{', 3, 0.023213528998894617)
('G?qbQ{', 3, 0.022364424999977928)
('G?qbRw', 3, 0.022653065003396478)
('G?qbSs', 2, 0.010521315001824405)
('G?qbS{', 2, 0.01701004499773262)
('G?qbTg', 2, 0.01429452400043374)
('G?qbTs', 2, 0.011111493993666954)
('G?qbTw', 2, 0.014273941997089423)
('G?qbT{', 2, 0.02080056200065883)
('G?qbUg', 3, 0.03069330500147771)
('G?qbUs', 3, 0.022084734999225475)
('G?qbUw', 3, 0.031185569998342544)
('G?qbU{', 3, 0.02166706300340593)
('G?qbV_', 2, 0.01971913799934555)
('G?qbVg', 3, 0.020959292000043206)
('G?qbVo', 2, 0.013731931001530029)
('G?qbVs', 3, 0.02062782800203422)
('G?qbVw', 3, 0.029896892003307585)
('G?qbV{', 3, 0.020844333004788496)
('G?qbZw', 3, 0.02072706499893684)
('G?qbZ{', 3, 0.01943334800307639)
('G?qb]w', 3, 0.02485988899570657)
('G?qb]{', 3, 0.026408963996800594)
('G?qb^o', 3, 0.02360841699555749)
('G?qb^s', 3, 0.02171458899829304)
('G?qb^w', 3, 0.017822767003963236)
('G?qb^{', 3, 0.020592583998222835)
('G?qb_w', 2, 0.009358557996165473)
('G?qbaw', 2, 0.012549024999316316)
('G?qba{', 2, 0.011478610998892691)
('G?qbbO', 2, 0.009162105001450982)
('G?qbbS', 2, 0.008846785000059754)
('G?qbbW', 2, 0.009170310004265048)
('G?qbb[', 2, 0.009000097001262475)
('G?qbbc', 3, 0.016971687000477687)
('G?qbbo', 2, 0.011748184995667543)
('G?qbbs', 2, 0.008595610001066234)
('G?qbbw', 2, 0.009043182006280404)
('G?qbb{', 2, 0.009796647995244712)
('G?qbcW', 2, 0.00836650500423275)
('G?qbcw', 2, 0.008711042995855678)
('G?qbc{', 3, 0.017101044999435544)
('G?qbdO', 2, 0.007832399001927115)
('G?qbdo', 2, 0.00906022599519929)
('G?qbds', 2, 0.01069063600152731)
('G?qbeW', 2, 0.008231808002165053)
('G?qbe[', 2, 0.008644954003102612)
('G?qbe_', 3, 0.01949329000490252)
('G?qbeo', 2, 0.008601017005275935)
('G?qbes', 2, 0.009042493999004364)
('G?qbew', 2, 0.013403053999354597)
('G?qbe{', 3, 0.016315110005962197)
('G?qbf?', 3, 0.016250978005700745)
('G?qbfO', 2, 0.01767536000261316)
('G?qbfS', 2, 0.009414259002369363)
('G?qbfW', 2, 0.010144809995836113)
('G?qbf[', 3, 0.014857289002975449)
('G?qbf_', 3, 0.02034861600259319)
('G?qbfc', 3, 0.019492587001877837)
('G?qbfo', 2, 0.011288902998785488)
('G?qbfs', 2, 0.009895007002342027)
('G?qbfw', 3, 0.01888799900189042)
('G?qbf{', 3, 0.018761713996354956)
('G?qbr[', 3, 0.01893327699508518)
('G?qbrg', 3, 0.016422250999312382)
('G?qbrk', 3, 0.01717719299631426)
('G?qbrs', 3, 0.018681511995964684)
('G?qbrw', 3, 0.01804135600104928)
('G?qbr{', 3, 0.019038141006603837)
('G?qbtw', 3, 0.019026873997063376)
('G?qbt{', 3, 0.017578266000782605)
('G?qbuw', 3, 0.017104773003666196)
('G?qbu{', 3, 0.01750416000140831)
('G?qbvW', 3, 0.01591159799863817)
('G?qbv[', 3, 0.016654556995490566)
('G?qbvg', 3, 0.018420444001094438)
('G?qbvk', 3, 0.03418417400098406)
('G?qbvo', 3, 0.019898549006029498)
('G?qbvs', 3, 0.021779545000754297)
('G?qbvw', 3, 0.02936004599905573)
('G?qbv{', 3, 0.019869781004672404)
('G?qbzw', 3, 0.0181040879979264)
('G?qbz{', 3, 0.01784411999688018)
('G?qb~w', 3, 0.019494840998959262)
('G?qb~{', 3, 0.018831154993677046)
('G?qcyw', 3, 0.019468746999336872)
('G?qcy{', 3, 0.022643019998213276)
('G?qczW', 3, 0.022500901002786122)
('G?qcz[', 3, 0.022629562998190522)
('G?qczs', 3, 0.015211756995995529)
('G?qczw', 3, 0.022065072997065727)
('G?qcz{', 3, 0.022321067997836508)
('G?qc{{', 3, 0.022473058001196478)
('G?qc|s', 3, 0.015511149998928886)
('G?qc}[', 3, 0.022410113000660203)
('G?qc}s', 2, 0.014073114994971547)
('G?qc}w', 3, 0.017994522997469176)
('G?qc}{', 3, 0.021183862001635134)
('G?qc~S', 3, 0.018542052996053826)
('G?qc~W', 3, 0.014843158998701256)
('G?qc~[', 3, 0.02289062299678335)
('G?qc~c', 3, 0.028758201995515265)
('G?qc~o', 3, 0.023417724994942546)
('G?qc~s', 3, 0.0330562499948428)
('G?qc~w', 3, 0.02404843999829609)
('G?qc~{', 3, 0.021424249003757723)
('G?qdPw', 2, 0.010461382997164037)
('G?qdRg', 3, 0.014399749001313467)
('G?qdRw', 3, 0.015447446996404324)
('G?qdTg', 2, 0.014159367994579952)
('G?qdTk', 3, 0.01760167199972784)
('G?qdTs', 3, 0.020152828001300804)
('G?qdTw', 2, 0.010866207994695287)
('G?qdT{', 3, 0.02360296899860259)
('G?qdUg', 2, 0.008959322003647685)
('G?qdUs', 3, 0.022533985000336543)
('G?qdUw', 2, 0.011728001001756638)
('G?qdV_', 2, 0.01088428000366548)
('G?qdVc', 2, 0.00981406400387641)
('G?qdVg', 3, 0.020196871999360155)
('G?qdVk', 3, 0.022785752997151576)
('G?qdVo', 3, 0.018660365996765904)
('G?qdVs', 3, 0.01824956999917049)
('G?qdVw', 3, 0.01568594799755374)
('G?qdV{', 3, 0.020022398995934054)
('G?qdp{', 3, 0.02916047799953958)
('G?qdq{', 3, 0.025894591002725065)
('G?qdr[', 3, 0.01424983700417215)
('G?qdrg', 3, 0.01700127899675863)
('G?qdrk', 3, 0.017608344001928344)
('G?qdrs', 3, 0.015800232999026775)
('G?qdrw', 3, 0.015903578998404555)
('G?qdr{', 3, 0.020390147001307923)
('G?qdt[', 2, 0.010098687998834066)
('G?qdtk', 3, 0.015765126001497265)
('G?qdts', 3, 0.017808682001486886)
('G?qdtw', 3, 0.016320360999088734)
('G?qdt{', 3, 0.012911108999105636)
('G?qdu[', 2, 0.0176753070045379)
('G?qduk', 3, 0.020165089001238812)
('G?qdus', 2, 0.01015175599604845)
('G?qduw', 3, 0.014122575994406361)
('G?qdu{', 3, 0.016314945998601615)
('G?qdvK', 3, 0.011590604000957683)
('G?qdvS', 2, 0.016180083999643102)
('G?qdvW', 3, 0.014585718003218062)
('G?qdv[', 3, 0.02079770399723202)
('G?qdvc', 2, 0.009735763000207953)
('G?qdvg', 3, 0.01784982099343324)
('G?qdvk', 3, 0.018818210999597795)
('G?qdvo', 3, 0.018700141001318116)
('G?qdvs', 3, 0.019065176995354705)
('G?qdvw', 3, 0.014065489995118696)
('G?qdv{', 3, 0.019869953001034446)
('G?qeXw', 2, 0.013981987001898233)
('G?qeX{', 3, 0.015831034004804678)
('G?qeY{', 2, 0.009458161999646109)
('G?qeZk', 2, 0.009021135003422387)
('G?qeZs', 3, 0.017261351997149177)
('G?qeZw', 3, 0.027220071002375335)
('G?qeZ{', 3, 0.01897252100025071)
('G?qe\\w', 3, 0.014135543999145739)
('G?qe\\{', 3, 0.01936904499598313)
('G?qe]w', 3, 0.017028004993335344)
('G?qe]{', 3, 0.019480057002510875)
('G?qe^c', 3, 0.01737467700149864)
('G?qe^g', 3, 0.018913983993115835)
('G?qe^k', 3, 0.017508836004708428)
('G?qe^o', 3, 0.015652647001843434)
('G?qe^s', 3, 0.02142311700299615)
('G?qe^w', 3, 0.018239649005408864)
('G?qe^{', 3, 0.020936020999215543)
('G?qep{', 3, 0.01761359500233084)
('G?qeq{', 3, 0.015645163002773188)
('G?qer[', 3, 0.017262620000110473)
('G?qerg', 3, 0.01792226399993524)
('G?qerk', 3, 0.01874178599973675)
('G?qers', 3, 0.02013461400201777)
('G?qerw', 3, 0.016155475001141895)
('G?qer{', 3, 0.025732084999617655)
('G?qet[', 3, 0.017546931994729675)
('G?qetk', 2, 0.01065100100095151)
('G?qetw', 3, 0.014776820004044566)
('G?qet{', 3, 0.01631506300327601)
('G?qeu[', 3, 0.01792502800526563)
('G?qeus', 3, 0.02176759000576567)
('G?qeuw', 3, 0.0160825200000545)
('G?qeu{', 3, 0.018266007995407563)
('G?qevK', 2, 0.009484068003075663)
('G?qevS', 3, 0.01625651899666991)
('G?qevW', 2, 0.009102761003305204)
('G?qev[', 3, 0.017377914002281614)
('G?qevc', 2, 0.009427361001144163)
('G?qevg', 3, 0.019328549002239015)
('G?qevk', 3, 0.01808447900111787)
('G?qevo', 3, 0.0171306479969644)
('G?qevs', 3, 0.02193154599808622)
('G?qevw', 3, 0.01855116899969289)
('G?qev{', 3, 0.01942128499649698)
('G?qezw', 3, 0.01803990600456018)
('G?qez{', 3, 0.01818276300036814)
('G?qe|w', 3, 0.016518568998435512)
('G?qe|{', 3, 0.018865238002035767)
('G?qe}w', 3, 0.021873850004340056)
('G?qe}{', 3, 0.0181841850062483)
('G?qe~W', 3, 0.016763182000431698)
('G?qe~[', 3, 0.019356455995875876)
('G?qe~g', 3, 0.01785982200090075)
('G?qe~k', 3, 0.01768640500085894)
('G?qe~o', 3, 0.019807215001492295)
('G?qe~s', 3, 0.018609559003380127)
('G?qe~w', 3, 0.019487735000438988)
('G?qe~{', 3, 0.019840720000502188)
('G?qfBo', 2, 0.009468079995713197)
('G?qfBw', 3, 0.013870172995666508)
('G?qfCw', 2, 0.008933888995670713)
('G?qfDs', 2, 0.009168901000521146)
('G?qfEs', 2, 0.008492285000102129)
('G?qfEw', 2, 0.00898454499838408)
('G?qfFc', 3, 0.016853303997777402)
('G?qfFo', 2, 0.009167903001070954)
('G?qfFs', 2, 0.00939436999760801)
('G?qfFw', 3, 0.01942062799935229)
('G?qfF{', 3, 0.020071225000720005)
('G?qfRg', 3, 0.014961181994294748)
('G?qfRk', 3, 0.01470411600166699)
('G?qfRs', 3, 0.014797894000366796)
('G?qfRw', 3, 0.014489989000139758)
('G?qfR{', 3, 0.017079933000786696)
('G?qfTw', 2, 0.009480617998633534)
('G?qfT{', 2, 0.0137439309983165)
('G?qfUw', 3, 0.016131748001498636)
('G?qfU{', 3, 0.020824712999456096)
('G?qfVg', 3, 0.020567420004226733)
('G?qfVk', 3, 0.017801362002501264)
('G?qfVo', 3, 0.023076730998582207)
('G?qfVs', 3, 0.018829824999556877)
('G?qfVw', 3, 0.022723451002093498)
('G?qfV{', 3, 0.023543599003460258)
('G?qfZw', 3, 0.01855179399717599)
('G?qfZ{', 3, 0.021419507000246085)
('G?qf^w', 3, 0.021470722997037228)
('G?qf^{', 3, 0.0232545629987726)
('G?qfbW', 3, 0.01475352299894439)
('G?qfb[', 3, 0.020734392004669644)
('G?qfbo', 2, 0.009269185000448488)
('G?qfbs', 2, 0.009517147002043203)
('G?qfbw', 3, 0.018156475998694077)
('G?qfb{', 3, 0.0182342170010088)
('G?qfew', 3, 0.01706706300319638)
('G?qfe{', 3, 0.01855871099542128)
('G?qffS', 2, 0.010071472999698017)
('G?qffW', 3, 0.016327527002431452)
('G?qff[', 3, 0.017387442996550817)
('G?qffc', 3, 0.02044169000146212)
('G?qffo', 2, 0.012017179004033096)
('G?qffs', 2, 0.009924100995704066)
('G?qffw', 3, 0.01811030100361677)
('G?qff{', 3, 0.02039427300042007)
('G?qfrw', 3, 0.018599075003294274)
('G?qfr{', 3, 0.018871444000978954)
('G?qfvW', 3, 0.01889961599954404)
('G?qfv[', 3, 0.018810346999089234)
('G?qfvg', 3, 0.01962273500248557)
('G?qfvk', 3, 0.018605172001116443)
('G?qfvo', 3, 0.023211476000142284)
('G?qfvs', 3, 0.01621104399964679)
('G?qfvw', 3, 0.018813803006196395)
('G?qfv{', 3, 0.01934419200551929)
('G?qf~w', 3, 0.02008902299712645)
('G?qf~{', 4, 0.03009944399673259)
('G?qjZw', 3, 0.01537193600233877)
('G?qj]w', 3, 0.021479737006302457)
('G?qj]{', 3, 0.017823791997216176)
('G?qj^w', 3, 0.017380477002006955)
('G?qj^{', 3, 0.018673894002859015)
('G?qj_{', 3, 0.014689902993268333)
('G?qj`s', 2, 0.009007155997096561)
('G?qja[', 2, 0.00898416800191626)
('G?qjas', 2, 0.008878308995917905)
('G?qjaw', 2, 0.009399566006322857)
('G?qja{', 2, 0.009227283000655007)
('G?qjbS', 2, 0.008668200003739912)
('G?qjbW', 2, 0.008586946998548228)
('G?qjb[', 2, 0.00847747600346338)
('G?qjbc', 3, 0.014836197995464318)
('G?qjbo', 2, 0.008993280003778636)
('G?qjbs', 2, 0.008855436994053889)
('G?qjbw', 2, 0.010305487005098257)
('G?qjb{', 2, 0.010317303000192624)
('G?qjc[', 3, 0.01842739300627727)
('G?qjcs', 3, 0.01802831700479146)
('G?qjcw', 3, 0.01859049500490073)
('G?qjc{', 3, 0.01855685999908019)
('G?qjdS', 3, 0.015621648002706934)
('G?qjds', 3, 0.017240415996639058)
('G?qjeS', 3, 0.015793108999787364)
('G?qjeW', 3, 0.01595666199864354)
('G?qje[', 3, 0.016122392000397667)
('G?qjes', 3, 0.015766122000059113)
('G?qjew', 3, 0.016254960995865986)
('G?qje{', 3, 0.017693049005174544)
('G?qjf?', 2, 0.008401639999647159)
('G?qjfS', 3, 0.015012182004284114)
('G?qjfW', 3, 0.015255083002557512)
('G?qjf[', 3, 0.01568171699909726)
('G?qjf_', 2, 0.008967249996203464)
('G?qjfc', 3, 0.01587306900182739)
('G?qjfo', 2, 0.008771610002440866)
('G?qjfs', 3, 0.017075514995667618)
('G?qjfw', 3, 0.016969292002613656)
('G?qjf{', 3, 0.017661594996752683)
('G?qjrk', 3, 0.01574542299931636)
('G?qjrs', 3, 0.01790031199925579)
('G?qjrw', 3, 0.01605443100561388)
('G?qjr{', 3, 0.014830703999905381)
('G?qjt[', 3, 0.01698682900314452)
('G?qjts', 3, 0.01709785599814495)
('G?qjtw', 3, 0.018621427996549755)
('G?qjt{', 3, 0.017953624002984725)
('G?qjus', 3, 0.016590637002082076)
('G?qjuw', 3, 0.017250727003556676)
('G?qju{', 3, 0.017674586997600272)
('G?qjvS', 3, 0.016419546001998242)
('G?qjvW', 3, 0.0170165250019636)
('G?qjv[', 3, 0.016682953995768912)
('G?qjvg', 3, 0.017744581993611064)
('G?qjvk', 3, 0.02739899099833565)
('G?qjvs', 3, 0.01729114200134063)
('G?qjvw', 3, 0.017726953003148083)
('G?qjv{', 3, 0.018792160000884905)
('G?qjz{', 3, 0.018828852000297047)
('G?qj~w', 3, 0.018758318001346197)
('G?qj~{', 3, 0.019145378995744977)
('G?qkz[', 3, 0.016182152001420036)
('G?qkzw', 3, 0.017283530003624037)
('G?qkz{', 3, 0.017011939999065362)
('G?qk}w', 3, 0.017006984999170527)
('G?qk~W', 3, 0.016569082006753888)
('G?qk~[', 3, 0.01996264199988218)
('G?qk~o', 3, 0.01765462799812667)
('G?qk~w', 3, 0.018038766997051425)
('G?qk~{', 3, 0.020048639002197888)
('G?qlrk', 3, 0.018885457000578754)
('G?qlr{', 3, 0.018238960001326632)
('G?qltk', 3, 0.015776416003063787)
('G?qlts', 3, 0.016854668996529654)
('G?qlt{', 3, 0.016463694999401923)
('G?qluk', 3, 0.016960362998361234)
('G?qlu{', 3, 0.018175017001340166)
('G?qlvK', 3, 0.016588812999543734)
('G?qlvS', 3, 0.01621064900245983)
('G?qlvW', 3, 0.016328919999068603)
('G?qlv[', 3, 0.01797972500207834)
('G?qlvc', 3, 0.01681709299737122)
('G?qlvg', 3, 0.01781723400199553)
('G?qlvk', 3, 0.018232792004710063)
('G?qlvs', 3, 0.017957431002287194)
('G?qlvw', 3, 0.017992670997045934)
('G?qlv{', 3, 0.018306236001080833)
('G?qmX{', 3, 0.017468760001065675)
('G?qmZs', 3, 0.017867536000267137)
('G?qmZ{', 3, 0.019422122997639235)
('G?qm[{', 4, 0.029719019003096037)
('G?qm\\s', 3, 0.01880232500116108)
('G?qm\\{', 4, 0.02973491400189232)
('G?qm]s', 3, 0.01742250100505771)
('G?qm]w', 3, 0.01646783899923321)
('G?qm]{', 4, 0.029695542994886637)
('G?qm^g', 3, 0.01712366299761925)
('G?qm^o', 3, 0.016910996004298795)
('G?qm^s', 3, 0.01900875600404106)
('G?qm^w', 3, 0.017527661002532113)
('G?qm^{', 3, 0.019471934996545315)
('G?qm_{', 3, 0.01583308599947486)
('G?qm`[', 2, 0.00902979099919321)
('G?qm`k', 2, 0.008323398993525188)
('G?qm`s', 2, 0.009324237005785108)
('G?qm`{', 3, 0.016109521995531395)
('G?qma[', 2, 0.009066919003089424)
('G?qmak', 2, 0.008661649000714533)
('G?qmas', 2, 0.009119496993662324)
('G?qmaw', 3, 0.014248068997403607)
('G?qma{', 3, 0.014980033003666904)
('G?qmbK', 3, 0.01294798699382227)
('G?qmbS', 3, 0.014755385003809351)
('G?qmb[', 3, 0.014920343994162977)
('G?qmbc', 3, 0.014439071004744619)
('G?qmbk', 3, 0.01462047600216465)
('G?qmbs', 3, 0.015481623995583504)
('G?qmbw', 3, 0.015795475002960302)
('G?qmb{', 3, 0.0172987039986765)
('G?qmc[', 3, 0.015326546999858692)
('G?qmcw', 3, 0.014872016996378079)
('G?qmc{', 3, 0.015971294000337366)
('G?qmd[', 2, 0.009218032995704561)
('G?qmdc', 2, 0.008392415002163034)
('G?qmdk', 2, 0.009250308998161927)
('G?qmds', 2, 0.009239786995749455)
('G?qmdw', 3, 0.01586484799918253)
('G?qmd{', 3, 0.01736795799661195)
('G?qmeK', 2, 0.008778832001553383)
('G?qmeW', 3, 0.015601778999553062)
('G?qme[', 2, 0.0089195840046159)
('G?qmec', 3, 0.01594635599758476)
('G?qmek', 2, 0.009228522001649253)
('G?qmes', 3, 0.014516344999719877)
('G?qmew', 3, 0.016157230995304417)
('G?qme{', 3, 0.016079981993243564)
('G?qmfC', 3, 0.014894042004016228)
('G?qmfK', 3, 0.014028192003024742)
('G?qmfS', 3, 0.015030360002128873)
('G?qmfW', 2, 0.009209114999976009)
('G?qmf[', 3, 0.015833033998205792)
('G?qmfc', 3, 0.016562336997594684)
('G?qmfg', 3, 0.01632093099760823)
('G?qmfk', 3, 0.01929234800627455)
('G?qmfo', 2, 0.009605987994291354)
('G?qmfs', 3, 0.01683324500481831)
('G?qmfw', 3, 0.017276102997129783)
('G?qmf{', 3, 0.017641634003666695)
('G?qmrk', 3, 0.017524111004604492)
('G?qmr{', 3, 0.01733171600062633)
('G?qmt[', 3, 0.01621625500411028)
('G?qmtk', 3, 0.015148393998970278)
('G?qmts', 2, 0.009582853999745566)
('G?qmt{', 3, 0.01632962100120494)
('G?qmus', 3, 0.01704586800042307)
('G?qmuw', 3, 0.016092327001388185)
('G?qmu{', 3, 0.017511004996777046)
